
2025-12-30 16:56:45,903 [1] INFO  IEC61850_simulatorServer2.MainClass [34] - [Program] 应用启动，log4net 配置已尝试加载 
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:14:02,617 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc5: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:14:02,644 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc4: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:14:02,672 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc6: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:14:02,720 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc7: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:14:02,772 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc8: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:14:02,825 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc9: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:14:02,878 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc10: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:14:02,908 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc11: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:14:02,963 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc12: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:14:02,995 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc13: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:14:03,032 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc14: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:14:03,065 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc15: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:14:03,096 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc16: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:14:03,126 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc17: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:14:03,159 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc18: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:14:03,219 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc19: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:14:03,268 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc21: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:14:03,303 [17] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc20: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:14:03,883 [10] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for param15: System.InvalidCastException: Unable to cast object of type 'System.UInt16' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:14:03,885 [10] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for param16: System.InvalidCastException: Unable to cast object of type 'System.UInt16' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:14:03,887 [10] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for param17: System.InvalidCastException: Unable to cast object of type 'System.UInt16' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:14:03,889 [10] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for param19: System.InvalidCastException: Unable to cast object of type 'System.UInt16' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:14:03,916 [10] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for param18: System.InvalidCastException: Unable to cast object of type 'System.UInt16' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:14:03,966 [10] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for param20: System.InvalidCastException: Unable to cast object of type 'System.UInt16' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:14:04,018 [10] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for param21: System.InvalidCastException: Unable to cast object of type 'System.UInt16' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:14:04,070 [10] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for param40: System.OverflowException: Value was either too large or too small for an Int32.
   at System.Convert.ToInt32(Double value)
   at System.Convert.ToInt16(Double value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2025-12-30 17:14:04,128 [10] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for param49: System.InvalidCastException: Unable to cast object of type 'System.Boolean' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:14:04,521 [15] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for param15: System.InvalidCastException: Unable to cast object of type 'System.UInt16' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:14:04,523 [15] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for param19: System.InvalidCastException: Unable to cast object of type 'System.UInt16' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:14:04,525 [15] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for param20: System.InvalidCastException: Unable to cast object of type 'System.UInt16' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:14:04,527 [15] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for param16: System.InvalidCastException: Unable to cast object of type 'System.UInt16' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:14:04,529 [15] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for param17: System.InvalidCastException: Unable to cast object of type 'System.UInt16' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:14:04,552 [15] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for param21: System.InvalidCastException: Unable to cast object of type 'System.UInt16' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:14:04,579 [15] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for param18: System.InvalidCastException: Unable to cast object of type 'System.UInt16' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:14:04,582 [15] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for param40: System.OverflowException: Value was either too large or too small for an Int32.
   at System.Convert.ToInt32(Double value)
   at System.Convert.ToInt16(Double value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2025-12-30 17:14:04,609 [15] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for param49: System.InvalidCastException: Unable to cast object of type 'System.Boolean' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:14:59,275 [1] INFO  IEC61850_simulatorServer2.MainClass [34] - [Program] 应用启动，log4net 配置已尝试加载 

2025-12-30 17:15:00,779 [6] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for yc6: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:00,784 [6] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for yc7: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:00,787 [6] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for yc8: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:00,789 [6] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for yc9: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:00,792 [6] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for yc11: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:00,819 [6] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for yc10: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:00,821 [6] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for yc12: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:00,824 [6] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for yc20: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:00,826 [6] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for yc21: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:00,828 [6] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for yc22: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:00,830 [6] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for yc23: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:00,832 [6] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for yc24: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:00,834 [6] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for yc25: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:00,836 [6] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for yc26: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:00,838 [6] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for yc27: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:00,841 [6] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for yc28: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:00,843 [6] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for yc29: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:00,845 [6] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for yc30: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:00,847 [6] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for yc31: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:00,849 [6] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for yc34: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:00,901 [6] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for yc32: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:00,904 [6] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for yc33: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:00,937 [6] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for yc35: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:00,965 [6] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for yc36: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:01,018 [6] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for yc37: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:01,046 [6] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for yc43: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:01,090 [6] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for yc45: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:01,140 [6] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for yc53: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:01,758 [10] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param2: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:01,760 [10] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param3: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:01,762 [10] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param4: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:01,790 [10] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param8: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:01,794 [10] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param9: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:01,797 [10] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param10: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

2025-12-30 17:15:01,799 [10] WARN  IEC61850_simulatorServer2.ModbusSlave [199] - Scale apply failed for param15: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 199 

