
2025-12-24 08:43:10,036 [1] INFO  IEC61850_simulatorServer2.MainClass [37] - [Program] 应用启动，log4net 配置已尝试加载 
2025-12-24 08:52:35,321 [10] WARN  IEC61850_simulatorServer2.ModbusSlave [187] - Scale apply failed for yc24: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 187 

2025-12-24 08:52:35,324 [10] WARN  IEC61850_simulatorServer2.ModbusSlave [187] - Scale apply failed for yc25: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 187 

2025-12-24 08:52:35,326 [10] WARN  IEC61850_simulatorServer2.ModbusSlave [187] - Scale apply failed for yc26: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 187 

2025-12-24 08:52:35,328 [10] WARN  IEC61850_simulatorServer2.ModbusSlave [187] - Scale apply failed for yc28: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 187 

2025-12-24 08:52:35,330 [10] WARN  IEC61850_simulatorServer2.ModbusSlave [187] - Scale apply failed for yc29: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 187 

2025-12-24 08:52:35,332 [10] WARN  IEC61850_simulatorServer2.ModbusSlave [187] - Scale apply failed for yc27: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 187 

2025-12-24 08:52:35,334 [10] WARN  IEC61850_simulatorServer2.ModbusSlave [187] - Scale apply failed for yc30: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 187 

2025-12-24 08:52:35,336 [10] WARN  IEC61850_simulatorServer2.ModbusSlave [187] - Scale apply failed for yc31: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 187 

2025-12-24 08:52:35,338 [10] WARN  IEC61850_simulatorServer2.ModbusSlave [187] - Scale apply failed for yc32: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 187 

2025-12-24 08:52:35,340 [10] WARN  IEC61850_simulatorServer2.ModbusSlave [187] - Scale apply failed for yc33: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 187 

2025-12-24 08:52:35,342 [10] WARN  IEC61850_simulatorServer2.ModbusSlave [187] - Scale apply failed for yc34: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 187 

2025-12-24 08:52:35,344 [10] WARN  IEC61850_simulatorServer2.ModbusSlave [187] - Scale apply failed for yc35: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 187 

2025-12-24 08:52:35,371 [10] WARN  IEC61850_simulatorServer2.ModbusSlave [187] - Scale apply failed for yc36: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 187 

2025-12-24 08:52:35,398 [10] WARN  IEC61850_simulatorServer2.ModbusSlave [187] - Scale apply failed for yc37: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 187 

2025-12-24 08:52:35,446 [10] WARN  IEC61850_simulatorServer2.ModbusSlave [187] - Scale apply failed for yc43: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 187 

2025-12-24 08:52:35,496 [10] WARN  IEC61850_simulatorServer2.ModbusSlave [187] - Scale apply failed for yc44: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 187 

2025-12-24 08:52:35,499 [10] WARN  IEC61850_simulatorServer2.ModbusSlave [187] - Scale apply failed for yc45: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 187 

2025-12-24 08:52:35,501 [10] WARN  IEC61850_simulatorServer2.ModbusSlave [187] - Scale apply failed for yc53: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 187 

2025-12-24 08:52:35,554 [10] WARN  IEC61850_simulatorServer2.ModbusSlave [187] - Scale apply failed for yc46: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 187 

2025-12-24 08:52:37,316 [15] WARN  IEC61850_simulatorServer2.ModbusSlave [187] - Scale apply failed for yc0: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 187 

2025-12-24 08:52:37,319 [15] WARN  IEC61850_simulatorServer2.ModbusSlave [187] - Scale apply failed for yc1: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 187 

2025-12-24 08:52:37,321 [15] WARN  IEC61850_simulatorServer2.ModbusSlave [187] - Scale apply failed for yc2: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 187 

2025-12-24 08:52:37,323 [15] WARN  IEC61850_simulatorServer2.ModbusSlave [187] - Scale apply failed for yc3: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 187 

2025-12-24 08:52:37,350 [15] WARN  IEC61850_simulatorServer2.ModbusSlave [187] - Scale apply failed for yc4: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 187 

2025-12-24 08:52:37,352 [15] WARN  IEC61850_simulatorServer2.ModbusSlave [187] - Scale apply failed for yc5: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 187 

2025-12-24 08:52:37,354 [15] WARN  IEC61850_simulatorServer2.ModbusSlave [187] - Scale apply failed for yc6: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 187 

2025-12-24 08:52:37,356 [15] WARN  IEC61850_simulatorServer2.ModbusSlave [187] - Scale apply failed for yc7: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 187 

2025-12-24 08:52:37,358 [15] WARN  IEC61850_simulatorServer2.ModbusSlave [187] - Scale apply failed for yc8: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 187 

2025-12-24 08:52:37,359 [15] WARN  IEC61850_simulatorServer2.ModbusSlave [187] - Scale apply failed for yc9: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 187 

2025-12-24 08:52:37,361 [15] WARN  IEC61850_simulatorServer2.ModbusSlave [187] - Scale apply failed for yc10: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 187 

2025-12-24 08:52:37,363 [15] WARN  IEC61850_simulatorServer2.ModbusSlave [187] - Scale apply failed for yc11: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 187 

2025-12-24 08:52:37,390 [15] WARN  IEC61850_simulatorServer2.ModbusSlave [187] - Scale apply failed for yc12: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 187 

2025-12-24 08:52:37,417 [15] WARN  IEC61850_simulatorServer2.ModbusSlave [187] - Scale apply failed for yc13: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 187 

2025-12-24 08:52:37,443 [15] WARN  IEC61850_simulatorServer2.ModbusSlave [187] - Scale apply failed for yc14: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 187 

2025-12-24 08:52:37,470 [15] WARN  IEC61850_simulatorServer2.ModbusSlave [187] - Scale apply failed for yc15: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 187 

2025-12-24 08:52:37,499 [15] WARN  IEC61850_simulatorServer2.ModbusSlave [187] - Scale apply failed for yc16: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 187 

2025-12-24 08:52:37,526 [15] WARN  IEC61850_simulatorServer2.ModbusSlave [187] - Scale apply failed for yc17: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 187 

2025-12-24 08:52:37,575 [15] WARN  IEC61850_simulatorServer2.ModbusSlave [187] - Scale apply failed for yc18: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 187 

2025-12-24 08:52:37,578 [15] WARN  IEC61850_simulatorServer2.ModbusSlave [187] - Scale apply failed for yc21: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 187 

2025-12-24 08:52:37,607 [15] WARN  IEC61850_simulatorServer2.ModbusSlave [187] - Scale apply failed for yc19: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 187 

2025-12-24 08:52:37,636 [15] WARN  IEC61850_simulatorServer2.ModbusSlave [187] - Scale apply failed for yc20: System.InvalidCastException: Unable to cast object of type 'System.Int32' to type 'System.Single'.
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/ModbusSlave.cs:line 187 
