
2026-01-04 08:52:01,816 [1] INFO  IEC61850_simulatorServer2.MainClass [34] - [Program] 应用启动，log4net 配置已尝试加载 
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:31,989 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc158: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:32,016 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc162: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:32,059 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc158: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:32,062 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc162: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:32,079 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc158: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:32,081 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc162: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:32,097 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc158: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:32,099 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc162: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:32,116 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc158: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:32,142 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc162: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:32,159 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc158: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:32,161 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc162: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:32,178 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc158: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:32,180 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc162: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:32,196 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc158: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:32,198 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc162: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:32,214 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc158: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:32,216 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc162: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:32,234 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc158: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:32,236 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc162: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:32,253 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc158: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:32,277 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc162: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:32,296 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc158: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:32,299 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc162: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:32,399 [7] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc158: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:32,401 [7] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc162: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:32,418 [7] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc158: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:32,420 [7] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc162: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:32,436 [7] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc158: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:32,438 [7] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc162: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:32,454 [7] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc158: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:32,498 [7] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc162: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:32,516 [7] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc158: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:32,518 [7] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc162: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:32,534 [7] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc158: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:32,536 [7] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc162: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:32,553 [7] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc158: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:32,555 [7] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc162: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:32,572 [7] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc158: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:32,573 [7] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc162: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:32,590 [7] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc158: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:32,592 [7] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc162: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:32,610 [7] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc158: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:32,612 [7] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc162: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:32,629 [7] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc158: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:32,631 [7] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc162: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:32,647 [7] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc158: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:32,649 [7] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc162: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:32,973 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc158: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:32,976 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc162: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:32,993 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc158: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:32,995 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc162: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:33,013 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc158: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:33,015 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc162: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:33,031 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc158: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:33,033 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc162: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:33,051 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc158: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:33,053 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc162: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:33,071 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc158: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:33,073 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc162: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:33,090 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc158: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

2026-01-04 09:32:33,092 [12] WARN  IEC61850_simulatorServer2.ModbusSlave [?] - Scale apply failed for yc162: System.OverflowException: Value was either too large or too small for an Int16.
   at System.Convert.ThrowInt16OverflowException()
   at System.Convert.ToInt16(Int32 value)
   at IEC61850_simulatorServer2.ModbusSlave.Write(Dictionary`2 data, Byte slaveId) in /Users/songyinpei/jobs/IEC61850-simulatorServer2/Protocol/ModbusSlave.cs:line 203 

